EID,type,material,stress_landing,stress_taxi,stress_lateral,stress_vertical,stress_pressurization,life,log_life
291,skin,1,2.609785,0.674977,5.195535,5.16537,3.682567,1634.2479226875,3.2133179416012845
292,skin,1,2.590134,0.620371,5.428564,5.405391,3.913347,985.5938113525,2.993697967848051
293,skin,1,1.585121,0.522408,3.786877,3.869847,2.939957,14194.808875,4.152129549373911
294,skin,1,1.50763,0.527593,3.746665,3.889108,3.064335,12691.939946,4.103528008497511
295,skin,1,1.777184,0.688579,4.000221,4.171522,3.177121,8311.744283025,3.9196921733629417
296,skin,1,0.0813473,0.220946,1.705944,1.751089,2.364499,194427.3274725,5.288757306559466
297,skin,1,-0.64617,-0.105411,1.741638,1.919126,2.712169,41945.93593125,4.622689889166305
298,skin,1,1.968238,1.15398,5.389372,5.642145,4.549029,760.3068982975,2.88098893087732
299,skin,1,1.987145,1.200492,4.556427,4.656646,3.879282,4336.2001844375,3.6371093235740872
300,skin,1,0.956915,0.728488,4.452187,4.642728,3.891364,2390.1014368875,3.3784163329756125
301,skin,1,1.909831,1.304987,5.253527,5.428043,4.289177,1126.082463225,3.0515701951443126
302,skin,1,1.097248,1.321305,3.958864,4.276556,3.280245,5265.9961685125,3.721480538781731
303,skin,1,1.875415,1.46495,7.31481,7.468248,6.088759,70.83939696725,1.8502748555260773
304,skin,1,3.013259,2.694726,9.8837,10.29516,7.938023,9.539511329075,0.9795261281085109
305,skin,1,2.082285,2.459831,9.028498,9.367136,7.097534,14.98512602475,1.1756603997089816
306,skin,1,1.90748,2.178251,10.11968,10.41101,8.489189,8.215841291475,0.9146520412388844
307,skin,1,1.757588,2.671605,13.06681,13.44152,11.26038,2.2116327822125,0.3447130187004465
308,skin,1,2.110687,3.468824,12.38223,12.93181,10.28354,2.8383557869875,0.45306683320768265
309,skin,1,0.832537,2.625,12.52059,12.73604,10.63134,2.616965581,0.4177980107254476
310,skin,1,1.827641,2.800648,13.75235,14.20508,11.92379,1.7925804934625,0.2534786661985339
311,skin,1,0.611038,2.730275,12.67042,12.88331,10.77398,2.458909070725,0.3907424690345573
312,skin,1,1.749445,2.822329,13.85341,14.27426,11.88384,1.7413992081875,0.24089834265026383
313,skin,1,0.497892,2.687099,12.82907,13.04498,10.97639,2.3082714739875,0.36328688451897845
314,skin,1,2.03507,2.990507,14.85385,15.28119,12.5479,1.3008814592625,0.11423772397611787
315,skin,1,0.849042,2.861755,14.2309,14.51282,12.19245,1.4774545411375,0.16951412722716303
316,skin,1,0.595708,1.108347,5.863173,6.007367,5.054118,353.7518093575,2.548698669852399
317,skin,1,3.821929,1.52788,3.108908,3.57994,1.735629,9440.6431863625,3.975001583574813
318,skin,1,5.242583,2.585191,6.625455,7.206211,3.976929,126.76782957375,2.103009054718841
319,skin,1,4.752312,2.506018,6.928662,7.56124,4.545378,71.32934493825,1.8532682356425862
320,skin,1,-0.604495,-0.093582,1.053747,1.31027,1.915099,715971.4204525,5.854895686850459
321,skin,1,-0.551991,-0.193385,0.713918,0.680733,1.688373,2639414.5693875,6.421507609642894
322,skin,1,2.286127,1.671572,3.676095,4.116733,2.619827,7901.718813875,3.897721571061037
323,skin,1,1.568055,0.812121,8.303428,7.881091,7.999852,40.2313074445,1.6045641465833207
324,skin,2,12.40144,5.201802,11.64592,12.28522,7.329136,4.26219878455,0.6296337008967017
325,skin,2,11.80104,4.954409,10.43585,10.6469,6.681825,10.78598663965,1.0328598780020346
326,skin,2,12.10568,5.061802,10.15394,10.91118,6.745166,9.050808056525,0.9566873547658312
327,skin,2,11.87822,5.012532,9.79926,11.47611,6.642517,7.3380938267875,0.8655832604582985
328,skin,2,11.78435,4.902817,10.89818,12.13184,7.350673,4.7395013781625,0.67573265388859
329,skin,2,10.80503,4.51434,9.839794,10.66363,6.950722,11.2043598011125,1.0493870466999742
330,skin,2,11.44397,4.732848,11.64517,12.9148,8.02863,3.4612397178375,0.5392316786147884
331,skin,2,10.97219,4.513103,10.73767,11.93944,7.847092,5.9474211108375,0.7743286900779155
332,skin,2,11.48575,4.6819,11.34536,13.04506,8.085423,3.4841505484875,0.5420969123989978
333,skin,2,10.82728,4.343007,10.86934,11.89484,7.488482,6.22654241515,0.7942469508543167
334,skin,2,10.99186,4.378183,12.05183,13.68566,8.877275,2.647016520675,0.4227566518474758
335,skin,2,10.05976,3.916418,10.60856,10.95911,7.403825,9.417299000425,0.9739263595429073
336,skin,2,10.52226,4.096574,12.04732,13.2342,9.061921,2.9852640304375,0.4749827481592154
337,skin,2,9.528555,3.597484,10.75975,10.40081,7.332461,11.66677151095,1.066950692466823
338,skin,2,10.24926,3.838475,11.79756,12.91955,9.113981,3.328784514525,0.5222856824556475
339,skin,2,9.450384,3.342747,10.78192,10.32971,7.327554,11.5370968524,1.062096538490126
340,skin,2,10.49919,3.580796,11.97413,12.90715,8.800592,3.456876845075,0.5386839076138344
341,skin,2,9.759107,2.972461,11.29663,11.10047,8.799479,8.0028296459375,0.9032435722835941
342,skin,2,10.0269,2.999158,12.16258,13.41995,9.858596,2.7183520748375,0.4343057048824264
343,skin,2,8.70197,2.393844,10.83962,10.01167,8.414989,11.546111555125,1.0624357492080971
344,skin,2,8.952291,2.308422,11.51051,12.33198,9.667299,3.8452780107375,0.5849277444402972
345,skin,2,7.45549,1.804072,9.495654,8.406273,6.865909,25.11768994425,1.3999796951528363
346,skin,2,7.312492,1.600295,9.960373,10.15337,8.313013,9.7035221855375,0.9869294031415501
347,skin,1,5.821016,1.136999,8.083432,6.714458,4.464449,74.10045713025,1.8698208871768007
348,skin,1,5.292275,0.615327,7.866328,6.961066,5.40923,70.28532199425,1.8468646387826646
349,skin,1,4.144881,0.357942,7.572113,5.352762,4.976017,142.08408392625,2.152545431550692
350,skin,1,2.711559,0.0605895,7.544453,4.995388,4.685502,182.7328333725,2.2618165882467056
351,skin,1,2.022969,-0.0632475,6.037919,3.430996,3.597389,1298.3049224875,3.1133767037136386
352,skin,1,1.578764,-0.0999243,6.753767,3.474006,4.558862,1046.37843793875,3.0196887818396143
353,skin,1,1.192955,-0.0762123,5.89162,3.16032,4.47638,2857.3015897,3.455956082815304
354,skin,1,2.680958,0.411862,4.153025,3.613929,4.938138,11614.37399115,4.064995806515425
355,skin,1,3.26807,0.724978,3.810862,4.438466,4.332292,6745.7534179,3.8290304620825637
356,skin,1,3.283086,0.791225,3.640656,3.693441,4.591913,25825.610762125,4.412050601149415
357,skin,1,4.071553,1.122439,4.558906,5.707917,3.979705,1099.2912173875,3.041112758256593
358,skin,1,2.976543,0.791272,3.609589,4.294963,3.292622,9456.6387456875,3.9757367988119934
359,skin,1,3.416367,0.947647,3.713238,4.301367,3.077991,10566.1396130125,4.02391634482909
360,skin,1,4.260547,1.20111,4.348678,5.120732,3.453911,2954.42419925,3.470472851899116
361,skin,1,4.478209,1.262696,5.13152,6.012744,3.463772,815.0442066325,2.911181164784021
362,skin,1,3.56762,0.98494,4.389925,4.986402,2.957828,3431.7812032375,3.5355195911651096
363,skin,1,4.187046,1.125601,5.743994,6.381482,4.033278,421.12266978375,2.624408620895418
364,skin,1,4.108098,1.192376,6.174572,6.755488,4.115244,273.77263365875,2.437390033845486
365,skin,1,3.761977,1.017815,6.665154,7.030114,4.624191,152.1696380375,2.182328007571405
366,skin,1,2.842094,0.789153,6.103256,6.210054,4.186853,395.7095986225,2.5973765849595494
367,skin,1,2.374076,0.712592,6.393414,6.374898,4.746838,242.54076344,2.3847847402549265
368,skin,1,0.548755,0.493378,3.953209,3.732547,3.01971,11736.54527945,4.06954027860917
369,skin,1,0.3199,0.786385,4.614591,4.2815,3.641525,3376.6137449375,3.528481383988576
370,skin,1,-0.301583,0.609439,4.344038,3.813309,3.543295,4359.253292075,3.639412104198821
371,skin,1,0.190805,0.877349,4.19794,4.107595,3.349421,7526.3515685625,3.87658450108464
372,skin,1,0.860071,1.689325,5.347258,5.600191,4.121338,958.7678434475,2.9817134596049395
373,skin,1,0.693465,1.248442,5.170707,5.186203,4.276063,1312.9960103,3.1182634064342416
374,skin,1,1.836305,2.191497,6.019003,6.560192,4.785349,306.1865259375,2.485986075193901
375,skin,1,0.493143,1.183418,4.814228,5.010282,3.871982,1912.0963446875,3.2815097712622463
376,skin,1,1.078238,1.692558,4.653631,4.99419,3.706286,2485.574053125,3.3954267066761696
377,skin,1,0.696296,1.435862,5.455071,5.767387,4.479994,627.3424688625,2.7975046887302657
378,skin,1,1.17249,2.112156,6.434584,6.97522,5.126658,135.575410975,2.13218092960319
379,skin,1,1.598164,3.0748,8.991457,9.517563,7.251033,15.25134901625,1.1833082597091542
380,skin,1,1.529288,2.803237,9.444173,10.02722,7.581549,11.1179338471875,1.0460240856148542
381,skin,1,1.427919,2.880803,9.972668,10.5198,8.088166,8.2270429169,0.9152437628372793
382,skin,1,1.381623,3.242698,12.45638,12.91176,10.35937,2.7169887491375,0.434087840038201
383,skin,1,1.358729,3.771053,11.79197,12.07014,9.569887,3.5630005567125,0.5518158902087612
384,skin,1,1.440103,3.090059,12.63405,13.06543,10.65001,2.496206692625,0.39728054324995926
385,skin,1,1.39903,3.445294,12.2925,12.52677,10.14473,2.94153549915,0.4685740939241888
386,skin,1,1.375096,2.982605,12.69485,13.09984,10.7589,2.4474424417875,0.3887124869887553
387,skin,1,1.252564,3.428273,12.29009,12.51614,10.00001,2.953620693725,0.47035472212043006
388,skin,1,1.149837,3.02896,12.65763,13.02506,10.61577,2.4960449407,0.39725240045041754
389,skin,1,1.228186,3.300881,12.78053,12.9213,10.38429,2.5396739539625,0.40477796501209456
390,skin,1,1.37712,3.334763,14.49698,14.74992,12.01849,1.4252566557125,0.15389307776419808
391,skin,1,0.881245,1.844736,7.460033,7.618567,6.101371,50.232379936375,1.7009837548816173
392,skin,1,0.225732,1.622329,3.728127,3.952029,2.868066,13679.091877625,4.136057266563376
393,skin,1,0.328229,2.120683,4.257436,5.10457,2.579345,2415.3563984125,3.382981222227867
394,skin,1,0.719616,2.201944,5.460248,6.252879,3.71144,469.80812711,2.671920525273639
395,skin,1,1.356151,-0.185734,8.574162,4.458851,5.997652,99.509215548,1.9978633026182246
396,skin,1,-0.695138,0.643255,2.425048,2.35367,2.568905,164378.3537875,5.215844626770994
397,skin,1,0.589701,1.319405,3.845749,3.977162,2.625039,13314.019149625,4.124309177264179
398,skin,1,0.601767,1.427902,4.634088,4.799231,3.758971,2788.82169795,3.4454207487329627
399,skin,1,3.04215,0.496398,4.55416,4.468986,5.033887,5149.2182649125,3.71174130107914
400,skin,1,4.378028,1.272838,5.630157,6.352267,3.481439,501.95562955375,2.700665329313104
401,skin,1,4.552426,1.332375,6.078485,6.736949,3.755177,288.15311412875,2.459623317450687
402,skin,2,11.91076,5.117672,11.08374,12.05679,7.165921,4.7090012351625,0.6729288043573938
403,skin,2,11.52523,4.877805,9.326013,10.62073,6.831366,10.4399846682,1.018699860876873
404,skin,2,11.88638,5.061415,10.05785,10.82033,6.686744,9.5391541017125,0.9795098647201832
405,skin,2,11.91556,5.012156,10.4338,11.47166,6.662244,7.34321197545,0.86588606510547
406,skin,2,11.73189,4.95952,11.19117,12.15348,7.337104,4.7225250807875,0.674174273088035
407,skin,2,10.65248,4.567933,9.76018,10.69263,6.961635,11.1456834127,1.0471067029880703
408,skin,2,11.32717,4.816934,11.9109,12.98522,8.02655,3.4021056662125,0.5317477982654834
409,skin,2,10.79537,4.592214,10.97541,12.00021,7.850778,5.8381859445625,0.7662779230280512
410,skin,2,11.41034,4.796515,11.97756,13.10709,8.079664,3.4354038831625,0.5359778022158622
411,skin,2,10.82696,4.503446,12.65947,13.78514,8.875181,2.585372026775,0.4125230455151841
412,skin,2,9.474231,4.041509,9.954534,11.05564,7.399551,9.2968954732875,0.9683379481333411
413,skin,2,10.0994,4.235391,12.36777,13.33759,9.04791,2.9133941012375,0.4643992365727106
414,skin,2,8.87042,3.755819,9.427266,10.50649,7.312999,12.0843088275625,1.082221815607567
415,skin,2,9.777501,4.025578,12.16465,13.03757,9.178075,3.2286561871375,0.5090218003659119
416,skin,2,8.863762,3.612689,9.396177,10.67364,7.283731,10.961705804425,1.039878142086724
417,skin,2,9.806061,3.80788,12.13375,13.26072,8.755671,3.1636335102875,0.5001861670890317
418,skin,2,8.248184,3.158415,10.74688,11.57095,8.843986,6.85924636105,0.8362764015351349
419,skin,2,8.477786,3.129864,12.99708,13.6931,9.845967,2.5219955781125,0.4017443207767042
420,skin,2,6.959404,2.517715,9.526068,10.16784,8.401754,12.765152361625,1.1060260028001276
421,skin,2,7.262096,2.451576,12.01003,12.47418,9.666743,3.691214641325,0.567169299823866
422,skin,2,6.050003,1.938326,7.877437,8.546953,6.886452,34.101707719875,1.5327761278120888
423,skin,2,5.894347,1.73563,9.951077,10.25281,8.293284,9.4897420007875,0.9772544053506392
424,skin,1,4.690926,1.256496,6.008085,6.791934,4.455389,158.47897529375,2.19997165444298
425,skin,1,4.015855,0.741856,6.598299,7.008597,5.400681,100.69308514875,2.0029996474666927
426,skin,1,3.476842,0.495818,4.742099,5.472358,5.051171,388.78398270875,2.589708364370246
427,skin,1,3.047313,0.20154,4.999907,5.175406,4.732142,370.21992452625,2.568459787941882
428,skin,1,2.604019,0.0281343,3.892243,3.61093,3.77106,2215.7753691375,3.3455257303845083
429,skin,1,1.418778,-0.0871179,4.090144,3.466089,4.586878,1822.57808975,3.2606861450673637
430,skin,1,0.672469,-0.0502431,3.405249,3.19008,4.510285,3083.055519125,3.488981345496059
431,skin,1,0.580692,0.10511,3.475552,2.869406,3.379668,58531.502075875,4.767389669422457
432,skin,1,0.863848,0.228359,3.634134,3.127483,4.50713,7531.7205076625,3.876894195541116
433,skin,1,1.063014,0.500763,4.662632,3.949476,3.686363,7939.635986775,3.8998005915254708
434,skin,1,1.484238,0.419745,4.0691,3.608518,4.959697,5413.001824475,3.733438173471865
435,skin,1,1.895443,0.726761,4.921033,4.402361,4.342147,3879.290959825,3.5887523543635362
436,skin,1,2.245672,0.787862,4.00738,3.657072,4.62333,11301.51792245,4.053136778091497
437,skin,1,2.360899,1.109636,6.030591,5.595792,3.981817,747.30702642625,2.8734990656548063
438,skin,1,1.810525,0.764045,4.435645,4.160063,3.293675,7652.3284884375,3.883793604540538
439,skin,1,2.672005,0.84054,4.309906,4.068434,3.089701,10270.9899586,4.01161230463304
440,skin,1,3.322061,0.893257,4.179264,3.913497,2.71373,15616.115796625,4.193573020715085
441,skin,1,3.580678,1.059887,5.200786,4.881261,2.716705,2732.8410266875,3.4366143688897095
442,skin,1,3.544261,1.006191,5.398222,5.108492,2.933085,1847.863292,3.26666983824438
443,skin,1,3.364333,1.09167,6.73335,6.440198,4.123429,251.21566939375,2.4000467247108723
444,skin,1,4.338857,1.073853,6.879909,6.637825,4.102186,219.59227088125,2.341617049927888
445,skin,1,3.563238,0.894298,6.91981,6.691264,4.442728,171.9235374375,2.235335338463966
446,skin,1,2.626274,0.532635,5.092457,4.946284,3.356759,1940.43100645,3.2878982056688013
447,skin,1,2.372132,0.556732,5.395877,5.274457,3.818799,1071.31221484625,3.02991605666273
448,skin,1,1.644177,0.447324,3.854729,3.901695,3.060334,11614.6359605375,4.0650056021855505
449,skin,1,1.826678,0.717515,4.167811,4.327195,3.611935,4923.8483304125,3.6923046668670363
450,skin,1,1.40712,0.487925,3.431967,3.722084,3.493596,8934.0244654375,3.951047137434001
451,skin,1,1.645166,0.781659,3.718093,4.042709,3.316575,6849.83821085,3.8356803138333198
452,skin,1,2.751127,1.591697,5.172486,5.619953,4.120929,924.05982047375,2.965700086870234
453,skin,1,1.852106,1.162218,4.805656,5.156914,4.264677,1217.61850827625,3.0855112409221888
454,skin,1,3.252033,2.078082,6.129738,6.52319,4.76535,316.85590570875,2.5008618061206223
455,skin,1,1.596977,1.127695,4.717424,4.99955,3.85281,1967.3044878375,3.293871582671569
456,skin,1,2.279707,1.618631,4.700779,5.027333,3.744066,2334.2255745875,3.3681428230310537
457,skin,1,1.765703,1.378001,5.487443,5.756747,4.45975,639.542106565,2.8058691431021385
458,skin,1,2.41236,2.027567,6.609897,6.959646,5.140627,136.8980816625,2.1363973624566497
459,skin,1,3.226304,2.976219,9.03291,9.551662,7.281456,15.213362776625,1.1822252215422941
460,skin,1,2.691706,2.720081,9.631841,10.05038,7.599701,10.8716877390625,1.036296969924804
461,skin,1,2.478766,2.790529,10.03123,10.49405,8.102468,8.2556132833375,0.9167493411573938
462,skin,1,2.28949,3.196061,12.45941,12.96342,10.39468,2.7259571268625,0.43551902108285895
463,skin,1,1.915212,3.73097,11.32993,12.05908,9.585604,3.8755808538375,0.5883368017356404
464,skin,1,1.447597,3.088131,12.71532,13.09138,10.65068,2.4765559531875,0.3938481445074776
465,skin,1,1.392419,3.436755,11.87227,12.5155,10.14859,3.1484908516,0.49810243573387
466,skin,1,1.198899,2.985234,12.76747,13.11322,10.75316,2.4299704802625,0.38560099773947487
467,skin,1,1.331788,3.42436,11.84075,12.47295,9.964275,3.2041357463625,0.5057109071148638
468,skin,1,1.20175,3.002898,12.64098,13.03038,10.6298,2.5117029228375,0.39996827097197646
469,skin,1,1.540783,3.291743,12.14124,12.86072,10.34566,2.8186103154,0.4500350370032648
470,skin,1,1.618643,3.328788,14.09647,14.74659,12.02972,1.499744935725,0.17601740410480796
471,skin,1,0.954295,1.833222,7.222802,7.586821,6.091013,55.972491990625,1.7479746428667984
472,skin,1,3.590083,1.386111,3.412435,3.828883,2.825447,14335.70197325,4.156418963808119
473,skin,1,4.322046,1.874889,4.521584,5.084422,2.582768,1595.28011775,3.20283695254167
474,skin,1,4.129261,2.012918,5.737712,6.255934,3.734358,405.5616170425,2.608056845991379
475,skin,1,1.806441,-0.131764,4.492093,4.632479,6.0798,133.97119135,2.127011419388424
476,skin,1,0.940826,0.520106,1.817217,2.266126,2.558748,116429.2089845,5.066061946889946
477,skin,1,3.018482,1.1295,3.527111,3.91054,2.625208,14560.071056625,4.16316349444301
478,skin,1,1.913664,1.356998,4.467224,4.806419,3.75789,2740.526817025,3.437834056154249
479,skin,1,1.364315,0.492584,5.125366,4.44394,5.034443,3087.52149775,3.4896099901775828
480,skin,1,4.579331,1.17762,6.654649,6.327603,3.477819,331.58787281625,2.5205986386897754
481,skin,1,4.631903,1.21187,6.923256,6.623256,3.719324,217.41970489125,2.3372989019293398
482,skin,2,12.44038,5.293005,11.4092,11.68631,6.9627,5.4606167883125,0.7372416999633331
483,skin,2,12.3097,5.220231,10.84378,11.13975,6.914778,8.1165460789625,0.909371258556222
484,skin,2,12.67886,5.359804,10.76586,11.31649,6.621981,8.6791517209875,0.9384772803726837
485,skin,2,12.87586,5.419833,10.87431,11.76608,6.761875,6.4024417405125,0.8063456352640038
486,skin,2,12.49054,5.2428,11.54351,11.4012,6.835216,6.8535567383125,0.8359160125055692
487,skin,2,12.54492,5.25694,12.2732,12.19532,8.137046,4.4326431906375,0.6466627738046604
488,skin,2,12.47791,5.174605,12.39047,12.1344,7.896889,4.6477924919,0.6672467300461045
489,skin,2,12.01006,4.959589,11.86382,12.25107,8.025657,4.8149801525125,0.6825945012898229
490,skin,2,11.74807,4.779846,11.95801,12.15598,7.748252,5.291831012625,0.7236059671374832
491,skin,2,11.26358,4.572206,11.49727,12.34363,7.892182,4.72133276155,0.6740646107705988
492,skin,2,11.32769,4.542642,12.45861,11.72712,7.968262,5.3098658503625,0.7250835491072201
493,skin,2,10.61603,4.243277,11.84735,11.93629,8.281148,5.341653403775,0.7276757051545968
494,skin,2,10.53744,4.143528,12.4123,11.42206,8.202683,5.6233456398625,0.7499947783114058
495,skin,2,10.08929,3.923165,11.66692,11.52012,8.145165,6.30963752725,0.8000044108389412
496,skin,2,10.10784,3.835351,12.27248,11.09326,8.241999,6.089419759025,0.7845759120977113
497,skin,2,9.784223,3.599278,11.53493,11.46876,8.157633,6.4258547900375,0.8079309072413353
